# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_scf            17:(.)p_scf              18:phi_scf               19:phi'_scf              20:V_scf                 21:V'_scf                22:V''_scf               23:gr.fac. D             24:gr.fac. f          
       2.593766613523e+07       1.123450972828e-12       1.786874865320e-02       1.451615905911e+09       1.375805573585e+04       5.304276465621e-04       3.568518701044e+11       1.031645855946e-02       1.245382394783e+18       4.396493099967e+13       2.460852559600e+14       2.865683801161e+17       9.552279336941e+16       5.749479132093e+17       2.107188738295e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -3.129451823634e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.711559576715e-04       6.611816913391e-02 
       2.575736453307e+07       1.139233973453e-12       1.799382558966e-02       1.431505381290e+09       1.375805561077e+04       5.341406361265e-04       3.543712673910e+11       1.038867080289e-02       1.211113477163e+18       4.305444369042e+13       2.409889781438e+14       2.786829400683e+17       9.289431335354e+16       5.591271960095e+17       2.049207656662e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -3.195630147821e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.712348981957e-04       6.608910131165e-02 
       2.557831626875e+07       1.155238701796e-12       1.811977800389e-02       1.411673470358e+09       1.375805548482e+04       5.378796165622e-04       3.519079081919e+11       1.046138849035e-02       1.177787529872e+18       4.216281202489e+13       2.359982411713e+14       2.710144819538e+17       9.033816064872e+16       5.437418140328e+17       1.992821986911e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -3.263207931881e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.713138404142e-04       6.606007018058e-02 
       2.540051262991e+07       1.171468272749e-12       1.824661202227e-02       1.392116313133e+09       1.375805535799e+04       5.416447698044e-04       3.494616726417e+11       1.053461515936e-02       1.145378605401e+18       4.128964551408e+13       2.311108593553e+14       2.635570351281e+17       8.785234504021e+16       5.287797882554e+17       1.937987829290e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -3.332214769659e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.713927843398e-04       6.603107576452e-02 
       2.522394496473e+07       1.187925844961e-12       1.837433381843e-02       1.372830103111e+09       1.375805523027e+04       5.454362790622e-04       3.470324417080e+11       1.060835437221e-02       1.113861470236e+18       4.043456175577e+13       2.263246922729e+14       2.563047932401e+17       8.543493107756e+16       5.142294692775e+17       1.884662492008e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -3.402680880802e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.714717299852e-04       6.600211808780e-02 
       2.504860468152e+07       1.204614621451e-12       1.850294960423e-02       1.353811086526e+09       1.375805510165e+04       5.492543288267e-04       3.446200971859e+11       1.068260971609e-02       1.083211585206e+18       3.959718626708e+13       2.216376438281e+14       2.492521097104e+17       8.308403656769e+16       5.000795282536e+17       1.832804458000e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -3.474637123990e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.715506773632e-04       6.597319717526e-02 
       2.487448324835e+07       1.221537850237e-12       1.863246563516e-02       1.335055561615e+09       1.375805497213e+04       5.530991048807e-04       3.422245216924e+11       1.075738480331e-02       1.053405086378e+18       3.877715232043e+13       2.170476613336e+14       2.423934933355e+17       8.079783110941e+16       4.863189480713e+17       1.782373352599e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -3.548115010455e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.716296264868e-04       6.594431305224e-02 
       2.470157219258e+07       1.238698824962e-12       1.876288821586e-02       1.316559877902e+09       1.375805484171e+04       5.569707943074e-04       3.398455986600e+11       1.083268327146e-02       1.024418766480e+18       3.797410078294e+13       2.125527346123e+14       2.357236040119e+17       7.857453466827e+16       4.729370147737e+17       1.733329912101e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -3.623146717775e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.717085773690e-04       6.591546574462e-02 
       2.452986310044e+07       1.256100885540e-12       1.889422368731e-02       1.298320435486e+09       1.375805471038e+04       5.608695854996e-04       3.374832123320e+11       1.090850878358e-02       9.962300568279e+17       3.718767995916e+13       2.081508951164e+14       2.292372485789e+17       7.641241619064e+16       4.599233092175e+17       1.685635953199e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -3.699765103966e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.717875300231e-04       6.588665527879e-02 
       2.435934761669e+07       1.273747418803e-12       1.902647843963e-02       1.280333684338e+09       1.375805457812e+04       5.647956681688e-04       3.351372477560e+11       1.098486502833e-02       9.688170097554e+17       3.641754543706e+13       2.038402150655e+14       2.229293767747e+17       7.430979225592e+16       4.472676989607e+17       1.639254343251e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -3.778003721872e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.718664844621e-04       6.585788168166e-02 
       2.419001744415e+07       1.291641859159e-12       1.915965890839e-02       1.262596123616e+09       1.375805444494e+04       5.687492333544e-04       3.328075907788e+11       1.106175572020e-02       9.421582815252e+17       3.566335993715e+13       1.996188066028e+14       2.167950773042e+17       7.226502576580e+16       4.349603303734e+17       1.594148971369e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -3.857896833856e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.719454406995e-04       6.582914498066e-02 
       2.402186434332e+07       1.309787689264e-12       1.929377157285e-02       1.245104300975e+09       1.375805431083e+04       5.727304734333e-04       3.304941280408e+11       1.113918459967e-02       9.162331157113e+17       3.492479316479e+13       1.954848209673e+14       2.108295740157e+17       7.027652466967e+16       4.229916209659e+17       1.550284720307e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -3.939479426803e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.720243987486e-04       6.580044520376e-02 
       2.385488013196e+07       1.328188440697e-12       1.942882295407e-02       1.227854811904e+09       1.375805417578e+04       5.767395821287e-04       3.281967469703e+11       1.121715543338e-02       8.910213270373e+17       3.420152166558e+13       1.914364476851e+14       2.050282221817e+17       6.834274072501e+16       4.113522519278e+17       1.507627439116e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -4.022787227443e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.721033586231e-04       6.577178237947e-02 
       2.368905668474e+07       1.346847694649e-12       1.956481962588e-02       1.210844299057e+09       1.375805403978e+04       5.807767545201e-04       3.259153357781e+11       1.129567201434e-02       8.665032856609e+17       3.349322868362e+13       1.874719137760e+14       1.993865048824e+17       6.646216829196e+16       4.000331608724e+17       1.466143916558e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -4.107856717994e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.721823203366e-04       6.574315653682e-02 
       2.352438593278e+07       1.365769082616e-12       1.970176820396e-02       1.194069451601e+09       1.375805390283e+04       5.848421870524e-04       3.236497834522e+11       1.137473816210e-02       8.426599018897e+17       3.279960402287e+13       1.835894829771e+14       1.939000294895e+17       6.463334316101e+16       3.890255347806e+17       1.425801855247e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -4.194725152139e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.722612839027e-04       6.571456770539e-02 
       2.336085986330e+07       1.384956287113e-12       1.983967534761e-02       1.177527004574e+09       1.375805376492e+04       5.889360775457e-04       3.213999797523e+11       1.145435772294e-02       8.194726113182e+17       3.212034391123e+13       1.797874549827e+14       1.885645242453e+17       6.285484141299e+16       3.783208031392e+17       1.386569846502e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -4.283430571337e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.723402493354e-04       6.568601591528e-02 
       2.319847051924e+07       1.404413042382e-12       1.997854776891e-02       1.161213738247e+09       1.375805362605e+04       5.930586252048e-04       3.191658152041e+11       1.153453457004e-02       7.969233603734e+17       3.145515086757e+13       1.760641646990e+14       1.833758349375e+17       6.112527831040e+16       3.679106312680e+17       1.348417345894e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -4.374011821484e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.724192166486e-04       6.565750119717e-02 
       2.303720999881e+07       1.424143135126e-12       2.011839222359e-02       1.145126477498e+09       1.375805348621e+04       5.972100306290e-04       3.169471810948e+11       1.161527260370e-02       7.749945922589e+17       3.080373357139e+13       1.724179815157e+14       1.783299216639e+17       5.944330721924e+16       3.577869138302e+17       1.311314649468e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -4.466508569921e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.724981858563e-04       6.562902358226e-02 
       2.287707045520e+07       1.444150405241e-12       2.025921551285e-02       1.129262091195e+09       1.375805334538e+04       6.013904958215e-04       3.147439694668e+11       1.169657575150e-02       7.536692332843e+17       3.016580673527e+13       1.688473085911e+14       1.734228556878e+17       5.780761856056e+16       3.479417685221e+17       1.275232870610e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -4.560961322806e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.725771569727e-04       6.560058310231e-02 
       2.271804409609e+07       1.464438746565e-12       2.040102448700e-02       1.113617491583e+09       1.375805320358e+04       6.056002241998e-04       3.125560731133e+11       1.177844796851e-02       7.329306795726e+17       2.954109097992e+13       1.653505821534e+14       1.686508163784e+17       5.621693879080e+16       3.383675299352e+17       1.240143917559e+18       2.648171197840e+02      -2.648171197840e+02       5.394005440487e-01      -4.657411442851e-14       7.944513593520e+02       5.891364908705e+03       3.276617890196e+04       1.726561300120e-04       6.557217978963e-02 
